	Power	Speed#@1m	Dir	RH	AirTemp
	V	m.s-1	deg	%	deg C
15/11/2024 21:13:00	10,9	1,2	113,7	82,6	17,8
15/11/2024 21:14:00	10,9	1,3	90,1	82,6	17,8
15/11/2024 21:15:00	10,9	1,4	101,9	82,6	17,8
15/11/2024 21:16:00	10,9	1,3	97,1	82,6	17,8
15/11/2024 21:17:00	10,9	1,7	102,5	82,7	17,8
15/11/2024 21:18:00	10,9	1,5	105,3	82,5	17,8
15/11/2024 21:19:00	10,9	1,4	118,4	82,5	17,8
15/11/2024 21:20:00	10,9	1,2	105,6	82,6	17,8
15/11/2024 21:21:00	10,9	1,1	107,1	82,6	17,8
15/11/2024 21:22:00	10,9	1,4	97,6	82,6	17,8
15/11/2024 21:23:00	10,9	1,5	102,1	82,6	17,8
15/11/2024 21:24:00	10,9	1,8	108,7	82,7	17,8
15/11/2024 21:25:00	10,9	1,7	109,4	82,7	17,8
15/11/2024 21:26:00	10,9	1,8	106,3	82,7	17,8
15/11/2024 21:27:00	10,9	1,6	96,6	82,7	17,8
15/11/2024 21:28:00	10,9	1,5	79,3	82,6	17,8
15/11/2024 21:29:00	10,9	1,3	103,6	82,6	17,8
15/11/2024 21:30:00	10,9	1,1	112,4	82,5	17,8
15/11/2024 21:31:00	10,9	1,2	90,0	82,6	17,8
15/11/2024 21:32:00	10,9	1,2	29,5	82,6	17,8
15/11/2024 21:33:00	10,9	1,3	112,2	82,5	17,8
15/11/2024 21:34:00	10,9	1,9	113,1	82,5	17,8
15/11/2024 21:35:00	10,9	2,3	89,7	82,5	17,8
15/11/2024 21:36:00	10,9	2,3	98,5	82,5	17,8
15/11/2024 21:37:00	10,9	2,5	94,7	82,5	17,8
15/11/2024 21:38:00	10,9	2,5	110,4	82,5	17,8
15/11/2024 21:39:00	10,9	1,9	107,5	82,5	17,8
15/11/2024 21:40:00	10,9	1,9	111,7	82,5	17,9
15/11/2024 21:41:00	10,9	1,7	95,9	82,4	17,9
15/11/2024 21:42:00	10,9	1,8	129,0	82,4	17,9
15/11/2024 21:43:00	10,9	1,8	134,3	82,4	17,9
15/11/2024 21:44:00	10,9	1,5	129,2	82,4	17,9
15/11/2024 21:45:00	10,9	1,3	102,2	82,4	18,0
15/11/2024 21:46:00	10,9	1,6	141,2	82,4	18,0
15/11/2024 21:47:00	10,9	1,4	138,5	82,3	18,0
15/11/2024 21:48:00	10,9	1,9	141,0	82,3	18,0
15/11/2024 21:49:00	10,9	1,5	82,3	82,2	18,0
15/11/2024 21:50:00	10,9	2,3	109,0	82,1	18,0
15/11/2024 21:51:00	10,9	2,4	110,7	82,1	18,0
15/11/2024 21:52:00	10,9	2,5	99,5	82,0	17,9
15/11/2024 21:53:00	10,9	3,1	110,8	81,9	17,9
15/11/2024 21:54:00	10,9	2,8	104,4	81,9	17,9
15/11/2024 21:55:00	10,9	2,1	127,5	81,9	17,9
15/11/2024 21:56:00	10,9	1,7	123,1	81,8	17,9
15/11/2024 21:57:00	10,9	1,2	126,1	81,9	17,9
15/11/2024 21:58:00	10,9	1,8	108,4	81,8	17,9
15/11/2024 21:59:00	10,9	2,0	120,7	81,8	17,8
15/11/2024 22:00:00	10,9	1,7	106,3	81,7	17,8
15/11/2024 22:01:00	10,9	1,8	98,7	81,8	17,8
15/11/2024 22:02:00	10,9	1,8	97,9	81,7	17,8
15/11/2024 22:03:00	10,9	2,0	95,0	81,7	17,8
15/11/2024 22:04:00	10,9	2,0	104,9	81,7	17,8
15/11/2024 22:05:00	10,9	1,9	120,5	81,6	17,8
15/11/2024 22:06:00	10,9	2,2	113,2	81,6	17,7
15/11/2024 22:07:00	10,9	2,4	117,7	81,5	17,7
15/11/2024 22:08:00	10,9	2,6	110,1	81,4	17,7
15/11/2024 22:09:00	10,9	2,6	125,6	81,4	17,7
15/11/2024 22:10:00	10,9	2,3	97,5	81,3	17,7
15/11/2024 22:11:00	10,9	2,6	92,2	81,3	17,7
15/11/2024 22:12:00	10,9	2,5	106,6	81,2	17,7
15/11/2024 22:13:00	10,9	2,4	109,6	81,1	17,7
15/11/2024 22:14:00	10,9	2,3	109,9	81,1	17,7
15/11/2024 22:15:00	10,9	2,7	103,0	81,0	17,7
15/11/2024 22:16:00	10,9	2,5	99,2	80,9	17,7
15/11/2024 22:17:00	10,9	2,2	105,5	80,8	17,8
15/11/2024 22:18:00	10,9	2,3	91,1	80,9	17,8
15/11/2024 22:19:00	10,9	2,3	105,4	80,8	17,8
15/11/2024 22:20:00	10,9	2,4	118,0	80,7	17,8
15/11/2024 22:21:00	10,9	1,9	105,3	80,7	17,8
15/11/2024 22:22:00	10,9	2,3	91,6	80,6	17,8
15/11/2024 22:23:00	10,9	1,4	96,8	80,6	17,8
15/11/2024 22:24:00	10,9	1,9	112,4	80,5	17,8
15/11/2024 22:25:00	10,9	1,6	98,3	80,5	17,8
15/11/2024 22:26:00	10,9	2,3	113,4	80,4	17,8
15/11/2024 22:27:00	10,9	2,3	115,3	80,2	17,8
15/11/2024 22:28:00	10,9	1,8	120,4	80,2	17,8
15/11/2024 22:29:00	10,9	2,5	113,3	80,1	17,8
15/11/2024 22:30:00	10,9	2,3	96,0	80,0	17,8
15/11/2024 22:31:00	10,9	2,0	122,4	80,0	17,8
15/11/2024 22:32:00	10,9	2,1	117,2	79,8	17,8
15/11/2024 22:33:00	10,9	2,1	119,4	79,8	17,8
15/11/2024 22:34:00	10,9	1,7	121,6	79,7	17,8
15/11/2024 22:35:00	10,9	1,7	98,5	79,6	17,8
15/11/2024 22:36:00	10,9	1,7	91,5	79,5	17,8
15/11/2024 22:37:00	10,9	1,2	90,6	79,4	17,8
15/11/2024 22:38:00	10,9	2,1	135,0	79,4	17,8
15/11/2024 22:39:00	10,9	2,3	106,8	79,3	17,8
15/11/2024 22:40:00	10,9	2,2	124,4	79,3	17,9
15/11/2024 22:41:00	10,9	2,2	141,9	79,2	17,9
15/11/2024 22:42:00	10,9	1,6	130,4	79,1	17,9
15/11/2024 22:43:00	10,9	1,7	133,8	79,0	17,9
15/11/2024 22:44:00	10,9	1,7	93,5	78,8	17,9
15/11/2024 22:45:00	10,9	2,5	104,7	78,7	17,9
15/11/2024 22:46:00	10,9	2,3	103,9	78,6	17,8
15/11/2024 22:47:00	10,9	1,8	125,2	78,5	17,8
15/11/2024 22:48:00	10,9	2,5	101,0	78,5	17,9
15/11/2024 22:49:00	10,9	1,3	118,7	78,4	17,9
15/11/2024 22:50:00	10,9	0,6	130,5	78,4	17,9
15/11/2024 22:51:00	10,9	2,2	135,9	78,3	17,9
15/11/2024 22:52:00	10,9	2,8	108,7	78,2	17,9
15/11/2024 22:53:00	10,9	2,4	90,6	78,0	17,9
15/11/2024 22:54:00	10,9	2,4	119,0	77,9	17,9
15/11/2024 22:55:00	10,9	2,7	144,4	78,0	17,9
15/11/2024 22:56:00	10,9	1,9	131,1	77,8	18,0
15/11/2024 22:57:00	10,9	2,1	130,2	77,6	18,0
15/11/2024 22:58:00	10,9	2,1	138,9	77,4	18,0
15/11/2024 22:59:00	10,9	2,1	124,0	77,4	18,0
15/11/2024 23:00:00	10,9	2,3	142,5	77,2	18,0
15/11/2024 23:01:00	10,9	2,5	120,6	77,2	18,0
15/11/2024 23:02:00	10,9	2,2	123,8	77,1	18,0
15/11/2024 23:03:00	10,9	2,4	120,7	77,0	18,0
15/11/2024 23:04:00	10,9	2,7	128,3	76,9	18,0
15/11/2024 23:05:00	10,9	2,0	134,3	76,9	18,0
15/11/2024 23:06:00	10,9	2,0	95,6	76,9	18,0
15/11/2024 23:07:00	10,9	2,1	119,4	76,8	18,0
15/11/2024 23:08:00	10,9	1,6	129,4	76,8	18,0
15/11/2024 23:09:00	10,9	1,8	133,3	76,8	18,0
15/11/2024 23:10:00	10,9	2,0	116,0	76,7	17,9
15/11/2024 23:11:00	10,9	2,3	100,5	76,7	17,9
15/11/2024 23:12:00	10,9	2,1	96,3	76,6	17,9
15/11/2024 23:13:00	10,9	2,5	101,3	76,6	17,8
15/11/2024 23:14:00	10,9	2,8	106,8	76,5	17,8
15/11/2024 23:15:00	10,9	2,5	118,1	76,5	17,8
15/11/2024 23:16:00	10,9	2,6	114,6	76,4	17,8
15/11/2024 23:17:00	10,9	2,2	113,4	76,4	17,7
15/11/2024 23:18:00	10,9	1,7	102,7	76,4	17,7
15/11/2024 23:19:00	10,9	2,1	109,7	76,3	17,7
15/11/2024 23:20:00	10,9	1,9	93,7	76,4	17,7
15/11/2024 23:21:00	10,9	1,8	108,6	76,3	17,7
15/11/2024 23:22:00	10,9	1,4	113,0	76,4	17,7
15/11/2024 23:23:00	10,9	2,1	119,8	76,3	17,7
15/11/2024 23:24:00	10,9	2,0	122,7	76,3	17,7
15/11/2024 23:25:00	10,9	1,9	124,4	76,2	17,7
15/11/2024 23:26:00	10,9	1,8	89,3	76,1	17,7
15/11/2024 23:27:00	10,9	1,7	139,5	76,1	17,7
15/11/2024 23:28:00	10,9	1,5	101,9	76,0	17,7
15/11/2024 23:29:00	10,9	1,4	107,1	75,9	17,7
15/11/2024 23:30:00	10,9	1,2	102,6	75,9	17,7
15/11/2024 23:31:00	10,9	1,5	102,7	75,8	17,7
15/11/2024 23:32:00	10,9	1,6	114,4	75,8	17,6
15/11/2024 23:33:00	10,9	2,0	111,8	75,7	17,6
15/11/2024 23:34:00	10,9	1,7	109,7	75,7	17,6
15/11/2024 23:35:00	10,9	2,0	88,2	75,6	17,6
15/11/2024 23:36:00	10,9	1,9	111,1	75,5	17,6
15/11/2024 23:37:00	10,9	2,1	111,5	75,4	17,6
15/11/2024 23:38:00	10,9	1,7	78,2	75,4	17,6
15/11/2024 23:39:00	10,9	1,6	92,0	75,3	17,6
15/11/2024 23:40:00	10,9	1,7	112,9	75,1	17,6
15/11/2024 23:41:00	10,9	1,7	97,8	75,0	17,6
15/11/2024 23:42:00	10,9	1,6	112,2	74,9	17,6
15/11/2024 23:43:00	10,9	1,4	95,4	74,9	17,6
15/11/2024 23:44:00	10,9	1,4	98,4	74,8	17,6
15/11/2024 23:45:00	10,9	1,5	102,5	74,7	17,6
15/11/2024 23:46:00	10,9	1,2	110,5	74,7	17,6
15/11/2024 23:47:00	10,9	1,0	103,9	74,6	17,6
15/11/2024 23:48:00	10,9	1,1	110,5	74,6	17,5
15/11/2024 23:49:00	10,9	1,0	102,2	74,5	17,5
15/11/2024 23:50:00	10,9	1,5	102,6	74,5	17,5
15/11/2024 23:51:00	10,9	1,8	86,9	74,5	17,5
15/11/2024 23:52:00	10,9	2,0	119,9	74,4	17,5
15/11/2024 23:53:00	10,9	1,9	119,4	74,4	17,5
15/11/2024 23:54:00	10,9	1,9	125,3	74,3	17,5
15/11/2024 23:55:00	10,9	1,8	140,0	74,3	17,6
15/11/2024 23:56:00	10,9	2,0	124,3	74,3	17,6
15/11/2024 23:57:00	10,9	1,8	117,6	74,1	17,7
15/11/2024 23:58:00	10,9	1,9	114,2	74,0	17,8
15/11/2024 23:59:00	10,9	1,9	137,2	73,8	17,9
16/11/2024 0:00:00	10,9	2,2	122,0	73,6	17,9
16/11/2024 0:01:00	10,9	2,0	138,6	73,5	17,9
16/11/2024 0:02:00	10,9	2,7	108,2	73,3	18,0
16/11/2024 0:03:00	10,9	2,4	103,4	73,1	18,0
16/11/2024 0:04:00	10,9	2,9	119,1	73,0	18,0
16/11/2024 0:05:00	10,9	2,7	142,3	72,7	18,1
16/11/2024 0:06:00	10,9	2,2	123,0	72,4	18,1
16/11/2024 0:07:00	10,9	2,1	106,7	72,2	18,1
16/11/2024 0:08:00	10,9	2,2	124,7	72,1	18,1
16/11/2024 0:09:00	10,9	1,8	128,4	72,0	18,1
16/11/2024 0:10:00	10,9	1,4	151,0	71,8	18,1
16/11/2024 0:11:00	10,9	2,4	122,4	71,7	18,2
16/11/2024 0:12:00	10,9	2,4	124,3	71,5	18,2
16/11/2024 0:13:00	10,9	1,9	125,3	71,2	18,2
16/11/2024 0:14:00	10,9	1,1	108,8	71,0	18,3
16/11/2024 0:15:00	10,9	1,1	139,9	70,8	18,3
16/11/2024 0:16:00	10,9	1,0	132,3	70,7	18,3
16/11/2024 0:17:00	10,9	1,0	125,9	70,4	18,3
16/11/2024 0:18:00	10,9	2,0	124,9	70,3	18,3
16/11/2024 0:19:00	10,9	1,7	127,3	70,1	18,3
16/11/2024 0:20:00	10,9	1,6	113,8	69,9	18,4
16/11/2024 0:21:00	10,9	1,3	161,6	69,7	18,4
16/11/2024 0:22:00	10,9	1,2	106,0	69,5	18,4
16/11/2024 0:23:00	10,9	0,7	113,2	69,3	18,4
16/11/2024 0:24:00	10,9	0,4	138,2	69,1	18,4
16/11/2024 0:25:00	10,9	0,7	131,2	69,0	18,4
16/11/2024 0:26:00	10,9	1,4	132,6	68,9	18,4
16/11/2024 0:27:00	10,9	1,7	160,4	68,8	18,4
16/11/2024 0:28:00	10,9	1,3	126,4	68,6	18,4
16/11/2024 0:29:00	10,9	2,1	140,1	68,6	18,4
16/11/2024 0:30:00	10,9	1,8	94,4	68,4	18,4
16/11/2024 0:31:00	10,9	1,7	130,7	68,3	18,4
16/11/2024 0:32:00	10,9	1,8	115,0	68,2	18,4
16/11/2024 0:33:00	10,9	1,8	123,6	68,2	18,4
16/11/2024 0:34:00	10,9	1,7	104,0	68,2	18,4
16/11/2024 0:35:00	10,9	1,8	54,6	68,2	18,4
16/11/2024 0:36:00	10,9	0,7	133,5	68,1	18,3
16/11/2024 0:37:00	10,9	1,3	123,2	68,1	18,3
16/11/2024 0:38:00	10,9	2,0	129,2	68,1	18,3
16/11/2024 0:39:00	10,9	1,1	108,0	68,0	18,3
16/11/2024 0:40:00	10,9	0,6	99,1	68,0	18,2
16/11/2024 0:41:00	10,9	0,6	99,4	68,0	18,2
16/11/2024 0:42:00	10,9	1,4	119,5	68,0	18,2
16/11/2024 0:43:00	10,9	1,2	118,5	68,0	18,2
16/11/2024 0:44:00	10,9	1,9	134,7	67,9	18,2
16/11/2024 0:45:00	10,9	2,6	164,5	67,9	18,2
16/11/2024 0:46:00	10,9	2,0	136,0	68,0	18,2
16/11/2024 0:47:00	10,9	1,9	108,9	67,6	18,3
16/11/2024 0:48:00	10,9	1,7	87,5	67,4	18,3
16/11/2024 0:49:00	10,9	2,1	114,2	67,4	18,3
16/11/2024 0:50:00	10,9	1,7	130,3	67,3	18,3
16/11/2024 0:51:00	10,9	2,9	106,3	67,3	18,3
16/11/2024 0:52:00	10,9	2,4	115,4	67,3	18,3
16/11/2024 0:53:00	10,9	2,0	97,8	67,3	18,2
16/11/2024 0:54:00	10,9	3,1	90,2	67,4	18,2
16/11/2024 0:55:00	10,9	3,7	138,3	67,2	18,3
16/11/2024 0:56:00	10,9	2,5	144,2	66,7	18,5
16/11/2024 0:57:00	10,9	2,5	149,4	66,4	18,6
16/11/2024 0:58:00	10,9	1,6	153,0	66,0	18,7
16/11/2024 0:59:00	10,9	0,4	91,0	65,8	18,7
16/11/2024 1:00:00	10,9	0,7	159,2	65,8	18,7
16/11/2024 1:01:00	10,9	1,4	175,1	65,6	18,7
16/11/2024 1:02:00	10,9	1,1	119,0	65,5	18,7
16/11/2024 1:03:00	10,9	0,5	55,5	65,3	18,7
16/11/2024 1:04:00	10,9	0,4	94,9	65,3	18,7
16/11/2024 1:05:00	10,9	0,0	35,7	65,4	18,6
16/11/2024 1:06:00	10,9	0,4	114,9	65,4	18,6
16/11/2024 1:07:00	10,9	0,9	25,3	65,4	18,6
16/11/2024 1:08:00	10,9	1,0	95,0	65,5	18,5
16/11/2024 1:09:00	10,9	1,2	67,7	65,6	18,4
16/11/2024 1:10:00	10,9	1,9	52,4	65,6	18,3
16/11/2024 1:11:00	10,9	2,2	56,0	65,8	18,2
16/11/2024 1:12:00	10,9	2,2	50,8	65,9	18,1
16/11/2024 1:13:00	10,9	2,3	48,6	66,3	18,0
16/11/2024 1:14:00	10,9	1,8	59,8	66,6	17,9
16/11/2024 1:15:00	10,9	1,9	68,8	66,9	17,8
16/11/2024 1:16:00	10,9	2,3	73,6	67,1	17,7
16/11/2024 1:17:00	10,9	2,0	64,9	67,4	17,6
16/11/2024 1:18:00	10,9	1,5	48,3	67,6	17,6
16/11/2024 1:19:00	10,9	1,1	57,5	67,8	17,5
16/11/2024 1:20:00	10,9	0,3	2,5	68,0	17,5
16/11/2024 1:21:00	10,9	0,5	309,1	68,1	17,5
16/11/2024 1:22:00	10,9	0,3	8,1	68,2	17,5
16/11/2024 1:23:00	10,9	0,0	226,2	68,4	17,4
16/11/2024 1:24:00	10,9	0,0	194,6	68,5	17,4
16/11/2024 1:25:00	10,9	0,5	106,3	68,6	17,4
16/11/2024 1:26:00	10,9	0,6	99,3	68,7	17,4
16/11/2024 1:27:00	10,9	0,7	112,7	68,7	17,4
16/11/2024 1:28:00	10,9	0,9	91,3	68,8	17,4
16/11/2024 1:29:00	10,9	1,1	105,9	68,8	17,4
16/11/2024 1:30:00	10,9	1,1	69,2	68,8	17,3
16/11/2024 1:31:00	10,9	0,9	51,2	68,8	17,3
16/11/2024 1:32:00	10,9	0,4	94,0	69,0	17,3
16/11/2024 1:33:00	10,9	0,4	75,1	69,1	17,3
16/11/2024 1:34:00	10,9	1,3	53,8	69,2	17,2
16/11/2024 1:35:00	10,9	1,1	74,0	69,3	17,2
16/11/2024 1:36:00	10,9	1,0	70,4	69,4	17,2
16/11/2024 1:37:00	10,9	1,2	100,5	69,5	17,1
16/11/2024 1:38:00	10,9	1,7	106,2	69,7	17,1
16/11/2024 1:39:00	10,9	1,9	104,6	69,8	17,1
16/11/2024 1:40:00	10,9	1,1	124,4	69,9	17,1
16/11/2024 1:41:00	10,9	0,7	108,2	70,0	17,1
16/11/2024 1:42:00	10,9	1,1	53,3	70,1	17,0
16/11/2024 1:43:00	10,9	1,1	19,6	70,1	17,0
16/11/2024 1:44:00	10,9	1,6	62,4	70,3	17,0
16/11/2024 1:45:00	10,9	2,3	71,6	70,4	16,9
16/11/2024 1:46:00	10,9	2,5	55,7	70,7	16,9
16/11/2024 1:47:00	10,9	2,7	70,6	70,9	16,9
16/11/2024 1:48:00	10,9	2,8	54,6	71,1	16,9
16/11/2024 1:49:00	10,9	2,4	51,1	71,3	16,9
16/11/2024 1:50:00	10,9	2,7	69,9	71,5	16,9
16/11/2024 1:51:00	10,9	3,0	73,2	71,8	16,9
16/11/2024 1:52:00	10,9	3,0	77,3	71,9	16,8
16/11/2024 1:53:00	10,9	3,0	93,9	72,0	16,8
16/11/2024 1:54:00	10,9	2,7	82,0	72,2	16,8
16/11/2024 1:55:00	10,9	3,2	73,0	72,3	16,8
16/11/2024 1:56:00	10,9	3,0	49,9	72,4	16,8
16/11/2024 1:57:00	10,9	3,0	105,0	72,6	16,8
16/11/2024 1:58:00	10,9	2,4	71,1	72,8	16,8
16/11/2024 1:59:00	10,9	1,8	58,2	72,9	16,7
16/11/2024 2:00:00	10,9	2,6	62,0	73,0	16,7
16/11/2024 2:01:00	10,9	2,1	27,6	73,2	16,7
16/11/2024 2:02:00	10,9	2,4	81,3	73,3	16,7
16/11/2024 2:03:00	10,9	1,7	63,8	73,4	16,6
16/11/2024 2:04:00	10,9	1,3	78,4	73,6	16,6
16/11/2024 2:05:00	10,9	1,4	97,9	73,7	16,6
16/11/2024 2:06:00	10,9	1,4	86,6	73,8	16,6
16/11/2024 2:07:00	10,9	1,7	104,6	73,9	16,5
16/11/2024 2:08:00	10,9	1,2	86,1	74,0	16,5
16/11/2024 2:09:00	10,9	1,3	99,2	74,1	16,5
16/11/2024 2:10:00	10,9	1,6	89,6	74,2	16,5
16/11/2024 2:11:00	10,9	1,5	104,3	74,4	16,4
16/11/2024 2:12:00	10,9	2,0	96,1	74,5	16,4
16/11/2024 2:13:00	10,9	1,9	91,8	74,6	16,4
16/11/2024 2:14:00	10,9	1,7	110,6	74,6	16,3
16/11/2024 2:15:00	10,9	1,9	120,8	74,8	16,3
16/11/2024 2:16:00	10,9	2,2	97,3	74,8	16,3
16/11/2024 2:17:00	10,9	1,4	129,1	74,9	16,2
16/11/2024 2:18:00	10,9	1,8	104,6	74,9	16,2
16/11/2024 2:19:00	10,9	1,0	112,8	75,0	16,2
16/11/2024 2:20:00	10,9	0,6	110,4	75,1	16,2
16/11/2024 2:21:00	10,9	0,0	126,0	75,1	16,1
16/11/2024 2:22:00	10,9	0,0	96,3	75,2	16,1
16/11/2024 2:23:00	10,9	0,7	114,5	75,2	16,1
16/11/2024 2:24:00	10,9	1,0	132,9	75,3	16,1
16/11/2024 2:25:00	10,9	1,3	140,2	75,3	16,0
16/11/2024 2:26:00	10,9	1,6	99,0	75,5	16,0
16/11/2024 2:27:00	10,9	1,3	106,6	75,5	16,0
16/11/2024 2:28:00	10,9	1,4	92,4	75,6	16,0
16/11/2024 2:29:00	10,9	1,4	103,0	75,7	16,0
16/11/2024 2:30:00	10,9	0,7	100,0	75,7	15,9
16/11/2024 2:31:00	10,9	0,8	123,3	75,7	15,9
16/11/2024 2:32:00	10,9	1,1	92,5	75,8	15,9
16/11/2024 2:33:00	10,9	1,7	106,6	75,9	15,8
16/11/2024 2:34:00	10,9	1,8	97,5	76,0	15,8
16/11/2024 2:35:00	10,9	1,8	94,7	76,1	15,8
16/11/2024 2:36:00	10,9	2,1	126,5	76,2	15,8
16/11/2024 2:37:00	10,9	1,8	94,0	76,2	15,7
16/11/2024 2:38:00	10,9	1,4	90,3	76,2	15,7
16/11/2024 2:39:00	10,9	0,5	56,7	76,3	15,7
16/11/2024 2:40:00	10,9	0,0	38,4	76,3	15,7
16/11/2024 2:41:00	10,9	0,0	62,1	76,3	15,7
16/11/2024 2:42:00	10,9	0,0	102,9	76,4	15,6
16/11/2024 2:43:00	10,9	0,0	112,2	76,5	15,6
16/11/2024 2:44:00	10,9	0,0	118,3	76,4	15,6
16/11/2024 2:45:00	10,9	0,0	120,3	76,7	15,5
16/11/2024 2:46:00	10,9	0,7	136,7	76,8	15,6
16/11/2024 2:47:00	10,9	1,7	113,2	76,8	15,6
16/11/2024 2:48:00	10,9	1,5	105,9	76,8	15,6
16/11/2024 2:49:00	10,9	1,4	110,7	76,9	15,5
16/11/2024 2:50:00	10,9	1,4	88,4	76,9	15,5
16/11/2024 2:51:00	10,9	1,1	101,9	76,9	15,5
16/11/2024 2:52:00	10,9	0,9	84,0	77,0	15,5
16/11/2024 2:53:00	10,9	0,8	80,2	77,0	15,4
16/11/2024 2:54:00	10,9	0,7	99,2	77,1	15,4
16/11/2024 2:55:00	10,9	0,7	121,5	77,1	15,4
16/11/2024 2:56:00	10,9	1,4	97,0	77,3	15,4
16/11/2024 2:57:00	10,9	1,6	107,8	77,3	15,4
16/11/2024 2:58:00	10,9	1,5	93,7	77,4	15,3
16/11/2024 2:59:00	10,9	1,1	105,0	77,4	15,3
16/11/2024 3:00:00	10,9	0,8	119,6	77,5	15,3
16/11/2024 3:01:00	10,9	0,8	97,7	77,5	15,3
16/11/2024 3:02:00	10,9	0,8	92,8	77,5	15,3
16/11/2024 3:03:00	10,9	0,5	101,0	77,5	15,3
16/11/2024 3:04:00	10,9	0,0	95,9	77,6	15,2
16/11/2024 3:05:00	10,9	0,7	106,1	77,6	15,2
16/11/2024 3:06:00	10,9	1,5	104,6	77,7	15,2
16/11/2024 3:07:00	10,9	1,7	102,6	77,7	15,2
16/11/2024 3:08:00	10,9	2,0	108,0	77,8	15,2
16/11/2024 3:09:00	10,9	1,9	108,9	77,8	15,2
16/11/2024 3:10:00	10,9	1,5	94,2	77,9	15,2
16/11/2024 3:11:00	10,9	2,0	98,8	78,0	15,2
16/11/2024 3:12:00	10,9	1,8	98,8	78,1	15,2
16/11/2024 3:13:00	10,9	1,7	96,7	78,2	15,2
16/11/2024 3:14:00	10,9	2,2	111,9	78,2	15,2
16/11/2024 3:15:00	10,9	2,0	82,9	78,2	15,2
16/11/2024 3:16:00	10,9	1,9	99,5	78,3	15,2
16/11/2024 3:17:00	10,9	1,9	97,3	78,3	15,2
16/11/2024 3:18:00	10,9	1,5	106,1	78,3	15,2
16/11/2024 3:19:00	10,9	1,2	96,7	78,3	15,2
16/11/2024 3:20:00	10,9	1,3	96,1	78,2	15,1
16/11/2024 3:21:00	10,9	1,7	92,9	78,2	15,1
16/11/2024 3:22:00	10,9	1,8	114,7	78,3	15,1
16/11/2024 3:23:00	10,9	1,7	90,5	78,3	15,0
16/11/2024 3:24:00	10,9	1,9	98,4	78,4	15,0
16/11/2024 3:25:00	10,9	1,8	105,6	78,4	15,0
16/11/2024 3:26:00	10,9	2,3	108,9	78,5	15,0
16/11/2024 3:27:00	10,9	2,3	89,0	78,6	14,9
16/11/2024 3:28:00	10,9	2,3	102,8	78,6	14,9
16/11/2024 3:29:00	10,9	2,4	107,8	78,6	14,9
16/11/2024 3:30:00	10,9	2,3	97,8	78,7	14,9
16/11/2024 3:31:00	10,9	2,1	108,2	78,7	14,9
16/11/2024 3:32:00	10,9	2,3	112,6	78,8	15,0
16/11/2024 3:33:00	10,9	2,5	115,2	78,7	15,0
16/11/2024 3:34:00	10,9	2,4	116,6	78,7	15,0
16/11/2024 3:35:00	10,9	2,2	108,9	78,7	15,0
16/11/2024 3:36:00	10,9	2,2	104,4	78,7	15,0
16/11/2024 3:37:00	10,9	2,1	97,7	78,6	15,0
16/11/2024 3:38:00	10,9	2,2	101,7	78,6	15,0
16/11/2024 3:39:00	10,9	2,2	94,4	78,6	15,0
16/11/2024 3:40:00	10,9	1,8	83,2	78,5	15,0
16/11/2024 3:41:00	10,9	1,4	102,5	78,6	15,0
16/11/2024 3:42:00	10,9	1,2	136,9	78,5	15,0
16/11/2024 3:43:00	10,9	1,0	112,8	78,4	15,0
16/11/2024 3:44:00	10,9	1,5	85,3	78,4	14,9
16/11/2024 3:45:00	10,9	1,7	89,7	78,5	14,9
16/11/2024 3:46:00	10,9	1,3	107,9	78,4	14,9
16/11/2024 3:47:00	10,9	1,1	121,6	78,5	14,9
16/11/2024 3:48:00	10,9	0,3	108,9	78,6	14,9
16/11/2024 3:49:00	10,9	0,8	84,9	78,5	14,9
16/11/2024 3:50:00	10,9	1,3	123,2	78,6	14,9
16/11/2024 3:51:00	10,9	1,9	112,9	78,6	14,9
16/11/2024 3:52:00	10,9	2,2	101,6	78,7	14,9
16/11/2024 3:53:00	10,9	2,7	105,9	78,7	14,9
16/11/2024 3:54:00	10,9	2,5	111,7	78,7	14,9
16/11/2024 3:55:00	10,9	1,9	93,1	78,7	14,9
16/11/2024 3:56:00	10,9	1,6	99,9	78,7	14,9
16/11/2024 3:57:00	10,9	1,3	116,0	78,7	14,9
16/11/2024 3:58:00	10,9	1,3	99,4	78,7	14,9
16/11/2024 3:59:00	10,9	0,6	138,8	78,7	14,9
16/11/2024 4:00:00	10,9	0,6	123,0	78,7	14,9
16/11/2024 4:01:00	10,9	0,8	115,5	78,7	14,9
16/11/2024 4:02:00	10,9	0,8	147,6	78,7	14,9
16/11/2024 4:03:00	10,9	0,8	113,4	78,7	14,8
16/11/2024 4:04:00	10,9	1,0	90,7	78,7	14,8
16/11/2024 4:05:00	10,9	1,6	111,2	78,7	14,8
16/11/2024 4:06:00	10,9	1,7	103,8	78,8	14,8
16/11/2024 4:07:00	10,9	1,9	96,9	78,8	14,8
16/11/2024 4:08:00	10,9	1,6	129,6	78,8	14,8
16/11/2024 4:09:00	10,9	1,5	138,3	78,8	14,8
16/11/2024 4:10:00	10,9	1,7	113,2	78,8	14,8
16/11/2024 4:11:00	10,9	1,8	107,6	78,8	14,7
16/11/2024 4:12:00	10,9	1,5	130,5	78,8	14,7
16/11/2024 4:13:00	10,9	1,7	91,6	78,8	14,7
16/11/2024 4:14:00	10,9	2,0	107,2	78,8	14,7
